id,created_at,text
652094031569264641,2015-10-08 12:11:47,[Photos] Sandra covers Glamour US: http://t.co/hkC3CXANeq
645645834927910912,2015-09-20 17:08:57,"Sandra Bullock on Jackie Collins' Death: 'Heaven, Watch Out!' http://t.co/j7lHEfTWVH via @People"
645576277391470593,2015-09-20 12:32:33,[Photos] Sandra Bullock was spotted chatting with friends at Subway in Sherman Oaks: http://t.co/tD6ICb5bFg http://t.co/iGHXn0S1S9
643116157491351552,2015-09-13 17:36:55,RT @Variety: Sandra Bullock has jumped into the Oscar race with #OurBrandIsCrisis http://t.co/YeQILwrWni http://t.co/5c8J85mMt3
643088931714658305,2015-09-13 15:48:43,"Sandra Bullock and the cast of ""Our Brand Is Crisis"" stop by the InStyle TIFF Portrait Studio: http://t.co/SNWxpaOde0"
643072313865469952,2015-09-13 14:42:41,"[Photos] ""Our Brand Is Crisis"" Press Conference and Photocall at TIFF: http://t.co/sdhrU4qbn0 http://t.co/i6u7g7lsWy"
643048105072558080,2015-09-13 13:06:30,"[Photos] ""Our Brand Is Crisis"" Premiere at 2015 Toronto International Film Festival: http://t.co/9BgIakr9yY http://t.co/ub1vOBt7WM"
642676863920406528,2015-09-12 12:31:19,"RT @mashable: ""Our Brand Is Crisis"" review: Sandra Bullock seems incapable of doing wrong: http://t.co/F2I4cZZYzu #TIFF http://t.co/BjYFGPI…"
642493474491789312,2015-09-12 00:22:35,RT @ilanabanks: #SandraBullock tells @deanasumanac I didn't have to fight die for the role. I just asked for it #TIFF15 #cbcnewsarts http:/…
642493295374020608,2015-09-12 00:21:53,RT @wbpictures: Academy Award-winner Sandra Bullock walks the carpet at the #TIFF15 premiere of #OurBrandIsCrisis. http://t.co/uv3cANMmRb
642493186288549889,2015-09-12 00:21:27,"RT @EW: Sandra Bullock praises #TIFF2015, says it's the kind of event that reminds her why she got into this business. http://t.co/p83r5nOF…"
641309542861643776,2015-09-08 17:58:04,"""Our Brand Is Crisis"" gets a trailer and poster!: http://t.co/Mi3Gtp0XKT http://t.co/tGWTbKguRf"
639085706854449152,2015-09-02 14:41:20,"Happy Birthday, Keanu! http://t.co/UDU6zvff8q"
625298719097909248,2015-07-26 13:36:46,"Happy Birthday, Sandra! http://t.co/mLeU3wNXkU http://t.co/xVLpiBewxe"
625287057364123649,2015-07-26 12:50:26,"""Our Brand Is Crisis"" gets release date: http://t.co/1XJxOrYFnc"
614960954820960256,2015-06-28 00:58:11,"Sandra Bullock at ""Minions"" Los Angeles Premiere: http://t.co/0gwLmcsUYU http://t.co/8YDRRT56kJ"
614891327667458048,2015-06-27 20:21:31,RT @Minions: Our Scarlet Overkill has arrived! Sandra Bullock looks lovely in #BelloYellow style at the #MinionsPremiere http://t.co/HWnPrw…
612338712119234560,2015-06-20 19:18:20,"Happy Birthday, Nicole Kidman! http://t.co/SRmix8C7cC"
611125472391524352,2015-06-17 10:57:21,Sandra Bullock at 2015 Women in Film Crystal + Lucy Awards: http://t.co/TY65P6nKhy http://t.co/qaEuBofKOh
609140799310295040,2015-06-11 23:30:58,"[Photos] First HQ of ""Minions"" World Premiere at Odeon Leicester Square in London, England http://t.co/57tfYlDFln http://t.co/xfghNVVhaE"
609079290148319233,2015-06-11 19:26:33,RT @sabullockfans: Sandra Bullock on the yellow carpet of the premiere of Minions this afternoon at Odeon Leicester Square in London #3 htt…
609067071863930884,2015-06-11 18:38:00,"Sandra Bullock arrived at the yellow carpet for ""Minions"" premiere. http://t.co/24ZWeO3jrP"
609033534330798082,2015-06-11 16:24:44,"""Minions"" will premiere today in London, UK at Odeon. Stay tuned!"
609031625599500289,2015-06-11 16:17:09,RT @craigstevens: Chatting #Minions and playing footsie with Sandra Bullock @skymovies http://t.co/kWsPdEbKmP
599045957444046848,2015-05-15 02:57:40,Looks like Scarlet wants the Queen crown!  https://t.co/9yfTpb7bgN
598541531054809092,2015-05-13 17:33:16,"""Minions"" will premiere in Los Angeles and London in June: http://t.co/7QAYeHP1dO"
598499472512000000,2015-05-13 14:46:08,Sandra Bullock will be a guest on Ellen: http://t.co/4Rrj5w43Pb
597395798226251776,2015-05-10 13:40:32,Happy Mother's Day! ❤ http://t.co/gfVa1fwTlf
590873437503127552,2015-04-22 13:43:00,Sandra Bullock is People's World Most Beautiful: http://t.co/ySINXgOA1L http://t.co/Jca1dYdc1v
586293967949533184,2015-04-09 22:25:49,"@greys_addiction no info about the exact date, but should be recent since it features in their latest issue."
585466752248717313,2015-04-07 15:38:45,Sandra Bullock interviews Miss Congeniality co-star Candice Bergen: http://t.co/9N4m5nerwk via @InterviewMag
574274393452470272,2015-03-07 18:24:19,"Five years ago today, Sandy accepted an Academy Award as Best Actress for her performance in ""The Blind Side"": http://t.co/VEUani55Tj"
568044184998977536,2015-02-18 13:47:42,Sandra Bullock at Mardi Gras in New Orleans: http://t.co/bN5FRyqhs6 http://t.co/hAyiHhRJww
563846312186359808,2015-02-06 23:46:51,Sandra Bullock and Brad Pitt are set to star a divorce comedy: http://t.co/xe4Whbe730
562765743016931328,2015-02-04 00:13:03,"A new poster of ""Minions"" featuring Scarlet Overkill was released: http://t.co/Lk5qeUYx0B"
562727169777217536,2015-02-03 21:39:46,"Sandra Bullock spotted out in Studio City yesterday, February 2nd: http://t.co/a84oc8n1GX http://t.co/pFQr12Jhyl"
562684122020454400,2015-02-03 18:48:43,'Minions' Official Trailer #2 featuring Sandra Bullock as Scarlet Overkill: http://t.co/JEkQCDvtYY
562346879967821825,2015-02-02 20:28:38,@liazinhabf ;)
562345037741436929,2015-02-02 20:21:19,"Five years ago today, Sandra Bullock was receiving her first ever Oscar nomination. Who remembers that day?"
562018749658963968,2015-02-01 22:44:46,"Meet Scarlet Overkill, ""Minions"" super villain! http://t.co/9NJuuiwYJc via @USAToday #SandraBullock http://t.co/Zlsp2ObI3Y"
552455259650809858,2015-01-06 13:22:52,Happy New Year! http://t.co/j9kuRV1XbR
552142977855148032,2015-01-05 16:41:58,@nia_bln happy birthday!
552105962321215488,2015-01-05 14:14:53,"Also, happy birthday to Bradley Cooper! http://t.co/73IGdNVXpm"
552103196500692992,2015-01-05 14:03:54,Inspiring words for the first Monday of 2015 :) http://t.co/ZKUE5thlxk
551900595750469632,2015-01-05 00:38:50,@QuintonAaron one great scene!
551782358933065728,2015-01-04 16:49:00,Happy Sunday. http://t.co/ZL2WQ7aWNZ
551088705470214146,2015-01-02 18:52:40,http://t.co/SvyLL5vMQe
550681474601869312,2015-01-01 15:54:29,@KStewSandraLuvr thank you! And happy new year! :)
550673240587108353,2015-01-01 15:21:46,@DuranceBullock and how can I help you?
550269237663907840,2014-12-31 12:36:24,"Happy New Year, everyone! Many blessings and thank you all for following!"
550234618239406080,2014-12-31 10:18:50,"#2014moments: Sandra Bullock accepting ""Decade of Hotness"" award from former costars. http://t.co/77cSAGluRD"
550231236879601664,2014-12-31 10:05:24,#2014moments: Sandra Bullock giving a surprise commencement speech at Warren Easton High School in NOLA. http://t.co/eArB7LETIq
549998344068927488,2014-12-30 18:39:58,"#2014moments: Alfonso Cuarón's Oscar speech: ""Sandy, you're Gravity"". http://t.co/tCJVkuZ0TV"
549654813550845952,2014-12-29 19:54:54,#2014moments: Sandra Bullock winning Best Actress in an Action Movie award at 2014 Critics' Choice Awards. http://t.co/TGFlabv0hp
549626070983802880,2014-12-29 18:00:41,"#2014moments: ""Gravity"" wins 7 Oscars at 2014 Academy Awards, including Best Director."
549321988012257280,2014-12-28 21:52:22,"#2014moments: Sandra Bullock receiving her second Oscar nomination as Best Actress in a Leading Role for ""Gravity"". http://t.co/cC0BiIuB0A"
548649533266477056,2014-12-27 01:20:16,"@Dreamworks_Crew I bet they do and I think she's totally right. She deserves some privacy, regardless of her career."
548648236052123648,2014-12-27 01:15:07,"@Dreamworks_Crew she's a private person, I guess."
548644955003293697,2014-12-27 01:02:05,@KStewSandraLuvr lovely!! Thanks for sharing!
547774504127434752,2014-12-24 15:23:13,"Merry Christmas, everyone! 🎄"
545695837490536448,2014-12-18 21:43:20,@carrie_mcintosh happy birthday
545683019273891840,2014-12-18 20:52:24,"Throwback: Sandra Bullock at ""Premonition"" Los Angeles Premiere (2007) http://t.co/pQLw9phnHt"
545681745455349760,2014-12-18 20:47:21,RT @Minions: WATCH how the #Minions found New York — and their new look! http://t.co/FvDvm9tRHh
543179526738808832,2014-12-11 23:04:25,Throwback: Sandra Bullock at 2009 Golden Globe Awards. http://t.co/CVas83fg9h
542806429305171968,2014-12-10 22:21:52,[Photos] Gallery Update: Sandra Bullock arriving at a Halloween Party on Nov. 1st: http://t.co/aXxT8yGHVa
538431987321962496,2014-11-28 20:39:24,"Happy 53rd Birthday, Alfonso Cuarón! http://t.co/VlOKhW3qHz"
537410473973792769,2014-11-26 01:00:16,Do you think Sandra Bullock is the biggest movie star of the 21st century? Vote: http://t.co/Dwbo5bKZHH via @HitFix http://t.co/5Mmeik1TdK
534144137927589888,2014-11-17 00:41:01,Naranjito was transformed in Bolivia for “Our Brand is Crisis” shooting today http://t.co/SL5aMN2LUB #SandraBullock http://t.co/4r1GgH9dCH
533050311326584832,2014-11-14 00:14:32,RT @TheAnthonyQuinn: Throwback  pt. 2  #isthatreallyme http://t.co/odfoyLeVvB
533050302224945152,2014-11-14 00:14:30,RT @TheAnthonyQuinn: Throw WAY back Thursday.  With Sandra Bullock @NanaVisitor @JudyPrescott1 Tom Orourke Steve Lamar George Newburn http:…
533045556512567297,2014-11-13 23:55:38,"[Photos] Sandra Bullock filming ""Our Brand Is Crisis"" in San Juan, Puerto Rico,  yesterday: http://t.co/BOloam5UAq http://t.co/tXZGWVMOml"
532963192973328384,2014-11-13 18:28:21,RT @visitlondon: @sbullockweb Have you seen Sandra Bullock's Gravity Bear yet? It's out of this world! http://t.co/Feaj4r5P38 http://t.co/3…
532628719253585921,2014-11-12 20:19:17,"[Edited] Sandra Bullock filming ""Our Brand Is Crisis"" in San Juan, Puerto Rico, yesterday: http://t.co/g9nLCBZ186 http://t.co/RUseRUELvm"
532501145055686657,2014-11-12 11:52:21,@wxstslde she doesn't.
532498945797529600,2014-11-12 11:43:36,"[Photos] Sandra Bullock filming ""Our Brand Is Crisis"" in San Juan, Puerto Rico yesterday: http://t.co/g9nLCBZ186 http://t.co/mSoU7UCMDZ"
532314274756972544,2014-11-11 23:29:47,Look at her smile! What a good day :) #SandraBullock http://t.co/FQyfmCBh6u
532313680705511424,2014-11-11 23:27:26,"Even more pictures of Sandra Bullock filming ""Our Brand Is Crisis"" today in Puerto Rico via @noticel http://t.co/L34HNw2AQA"
532310674010308608,2014-11-11 23:15:29,"More pictures of Sandra Bullock filming ""Our Brand Is Crisis"" in Puerto Rico today, Nov. 11: http://t.co/3Z163RYEIX http://t.co/Me1Jyenf6w"
532263659066908672,2014-11-11 20:08:39,"Sandra Bullock spotted filming ""Our Brand Is Crisis"" today in Puerto Rico: http://t.co/sO1N1e3aO3 http://t.co/VavS3FoHPr"
532206186259820544,2014-11-11 16:20:17,"Sandra Bullock filming ""Our Brand Is Crisis"" today! http://t.co/3BZYsg5fuj (spanish) http://t.co/nHtO5rloW3"
532201165392723969,2014-11-11 16:00:20,"Sandra Bullock films a scene of ""Our Brand Is Crisis"" today in Puerta de Tierra http://t.co/4o5lAktJKd (spanish) http://t.co/jmoq6pxnTX"
531584870188056576,2014-11-09 23:11:24,@_Kizzzy not that it comes to me right now. Do you know from when it is? Maybe during TBS promotion or something?
531555347358830593,2014-11-09 21:14:05,@Crosspanda66 all true.
531554325022380032,2014-11-09 21:10:01,[Photos] Gallery Update: Movie Productions: http://t.co/ZgT1tlkvJu #SandraBullock http://t.co/0wwqWJpBhU
531530214023913472,2014-11-09 19:34:13,"@_Kizzzy yeah, it was too much."
531529937703170048,2014-11-09 19:33:07,"@Crosspanda66 you're definitely not alone. ""All About Steve"" may not be a masterpiece, but it's lovely and has great lessons."
531472496311406592,2014-11-09 15:44:52,"""The Blind Side"" was the 1st movie marketed with a sole actress' name above the title that grossed over $200 million. http://t.co/uyZbSALxLu"
531463018497183744,2014-11-09 15:07:12,"RT @sabullockfans: On November 8, Sandra Bullock arrived in Puerto Rico to film Our Brand Is Crisis: http://t.co/hzebhaF2mu http://t.co/0U7…"
531232634597552130,2014-11-08 23:51:44,"Sandra is in Puerto Rico to shoot ""Our Brand Is Crisis"". Shooting will start this Monday and it should last 14 days. http://t.co/zgiTtNAOEV"
531230970100584448,2014-11-08 23:45:07,Sandra Bullock arrives in Puerto Rico: http://t.co/SWd0o5Vb7H
531164200937484288,2014-11-08 19:19:48,"""The Proposal"" Alaska scenes were actually filmed in Boston and on Boston's North Shore. #SandraBullock http://t.co/8WF07YHE1y"
531152149406056448,2014-11-08 18:31:55,Thank you all for answering. I'll try to post more info about the favorites while we're on a slow news period.
531147978778886144,2014-11-08 18:15:21,"Hello guys, a question: what's your favorite Sandra Bullock movie?"
531075340123533312,2014-11-08 13:26:42,"@KStewSandraLuvr awn, thanks. I'm sure I won't delete this one."
530514734924464129,2014-11-07 00:19:03,"""Savor what you are, and not what everyone else wants you to be."" - Sandra Bullock http://t.co/Fq0tIUOqOs"
530419648886734848,2014-11-06 18:01:13,"@KStewSandraLuvr I've never really got some things people did there, so it's better to keep just twitter and avoid further issues :)"
530353780622360576,2014-11-06 13:39:29,Throwback: Sandra Bullock at 2000 ShoWest Convention. http://t.co/forxh6PwrK
530351007973539840,2014-11-06 13:28:28,@KStewSandraLuvr some things were annoying so to avoid getting annoyed and annoying other people I deleted it hehe.
530348435506204672,2014-11-06 13:18:15,"@KStewSandraLuvr oh yeah, I deleted it"
530044941444337664,2014-11-05 17:12:16,@DanieldeLange4 true!
530044765967224832,2014-11-05 17:11:34,"@darinesimpson yes, it is. And I agree, she does look amazing hehe"
530038652886614016,2014-11-05 16:47:17,"@darinesimpson looks gorgeous on her, but it's a wig :)"
530030803825479680,2014-11-05 16:16:05,Sandra Bullock spotted filming “Our Brand Is Crisis” yesterday: http://t.co/Jo60DiWUQs http://t.co/uag7wjY3AX
